CLIENTE_CC,FECHA_INFORMACION,SALDO_AHORROS,SALDO_FONDOS    ,SALDO_CREDITO1 ,SALDO_CREDITO2,SALDO_TARJETA,MONTO_COMPRAS1,MONTO_CAJERO1,MONTO_COMPRAS2,MONTO_CAJERO2,MONTO_ABONOS_NOMINA,INDICADOR_MORA,SALDO_ACTIVO    ,SALDO_PASIVO
471,2017-04-01,1104,0,5925106.28,0,0,0,0,0,0,0,0,592510628,1104
1005,2017-03-01,439710,0,1905864.39,0,0,0,0,0,0,488805,0,190586439,4397096
310,2017-04-01,347187,0,0.00,0,0,0,0,0,2600000,1177440,0,0,34718677
432,2017-12-01,416555,0,5037456.31,0,941367,15363,0,0,230000,12306000,0,597882377,41655545
1881,2017-04-01,915.07,0,0.00,0,1170860,20999,0,0,1120000,1056930,0,117086091,91507
2153,2017-05-01,148629,0,5968237.11,0,0,0,0,0,1000000,1200000,0,596823711,14862913
433,2017-08-01,3982.93,0,0.00,0,187273,0,0,0,1240000,1253840,0,18727339,398293
1264,2017-01-01,2495660,0,0.00,0,0,0,0,0,0,0,0,0,249566348
2006,2017-07-01,70877.9,0,0.00,0,2499590,0,100000,0,1910000,2025460,0,249958746,7087792
1689,2017-06-01,6330270,0,1367660.10,0,0,0,0,0,400000,472201,0,13676601,633027438
972,2017-01-01,667063,0,0.00,0,0,0,0,170330,250000,1452800,0,0,66706256
695,2017-12-01,2304440,0,0.00,0,0,0,0,0,1820000,1136980,0,0,230443819
456,2017-01-01,5495910,0,0.00,0,0,0,0,0,1200000,1435950,0,0,549590594
1200,2017-04-01,0,0,12333495.85,0,6081990,0,0,0,0,0,0,1841548969,0
2037,2017-08-01,514391,0,0.00,0,0,0,0,1700,1020000,846412,0,0,51439071
1866,2017-03-01,14202.4,0,9644408.16,0,0,0,0,0,430000,434367,0,964440816,1420236
598,2017-05-01,2097080,0,1269366.76,0,0,0,0,0,2200000,763693,0,126936676,209707563
1215,2017-09-01,95676.6,0,0.00,0,0,0,0,14000,1320000,1349230,0,0,9567662
294,2017-07-01,176828,0,7429377.81,0,0,0,0,0,1600000,1775070,0,742937781,17682773
693,2017-11-01,3022110,0,0.00,0,0,0,0,0,0,0,0,0,302210531
1670,2016-12-01,352179,0,0.00,0,0,0,0,365080,1060000,2392610,0,0,3521793
275,2016-12-01,0,0,15441068.55,0,0,0,0,0,0,0,0,1544106855,0
1085,2017-09-01,261574,0,0.00,0,933477,0,300000,0,700000,1164540,0,9334771,26157415
776,2017-08-01,5444.72,500000000,0.00,0,0,0,0,0,0,0,0,0,500544472
2442,2017-06-01,0,0,0.00,0,8201930,0,0,0,0,0,0,82019334,0
1214,2017-05-01,0,0,0.00,0,1485400,0,0,0,0,0,0,148540084,0
1748,2017-06-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1481,2017-10-01,38093.4,0,0.00,0,0,0,0,0,0,1171810,0,0,3809342
321,2017-04-01,611328,0,0.00,16789145.97,0,0,0,0,0,0,0,1678914597,61132783
961,2017-05-01,1327880,0,0.00,0,0,0,0,0,1400000,1368460,0,0,132788454
1794,2017-05-01,0,0,18463613.00,0,0,0,0,0,0,0,1,18463613,0
2038,2016-12-01,1349600,0,2690322.58,0,2527120,0,60000,344453,2840000,2606840,0,521744512,13495977
1120,2017-10-01,598.33,0,0.00,0,0,0,0,6000,920000,936782,0,0,59833
439,2017-07-01,0,0,0.00,0,1179450,2004680,0,0,0,0,0,117944632,0
906,2017-07-01,0,0,0.00,3563397.55,0,0,0,0,0,0,0,356339755,0
1516,2017-09-01,0,0,2358736.00,0,3159230,0,0,0,0,0,1,551796838,0
1921,2017-05-01,0,0,5238469.48,0,1145180,185211,0,0,0,0,0,638364551,0
1367,2016-12-01,975189,0,0.00,0,0,0,0,74600,2000000,3413430,0,0,97518942
1585,2017-05-01,165675,0,5126890.68,0,0,0,0,0,0,463376,0,512689068,16567463
1164,2017-08-01,0,240470838,0.00,0,0,0,0,0,0,0,0,0,240470838
999,2017-04-01,35306.2,0,0.00,0,13143800,79900,0,0,0,0,0,1314384953,3530615
2179,2017-12-01,1949470,0,0.00,0,0,0,0,183081,1300000,2535640,0,0,194947119
2103,2017-11-01,0,0,1402948.74,0,0,0,0,0,0,0,0,140294874,0
494,2017-05-01,87980.6,0,0.00,0,0,0,0,0,1730000,1683590,0,0,8798056
1353,2016-12-01,647968,0,0.00,0,0,0,0,0,0,337827,0,0,64796762
10,2017-10-01,12878800,0,0.00,0,200177,100101,0,0,0,0,0,20017711,1287876635
1090,2017-05-01,1350790,0,0.00,0,0,0,0,0,0,0,0,0,135078767
399,2017-02-01,181502,0,0.00,0,0,0,0,0,1340000,1307030,0,0,18150218
2056,2017-09-01,107815,0,0.00,0,0,0,0,225151,640000,1179140,0,0,1078147
658,2017-01-01,2436130,0,0.00,0,0,0,0,0,800000,1559630,0,0,243613009
1818,2017-04-01,0,0,11010376.13,0,0,0,0,0,0,0,0,1101037613,0
1088,2017-11-01,43021.7,0,0.00,0,0,0,0,59700,170000,0,0,0,4302165
1767,2017-04-01,780439,0,8818658.20,0,0,0,0,588747,510000,1374740,0,88186582,78043929
154,2017-09-01,2287290,0,0.00,0,0,0,0,78501,1000000,962974,0,0,22872928
1139,2017-09-01,1696470,0,0.00,0,0,0,0,0,600000,836588,0,0,16964728
2364,2017-09-01,258696,0,0.00,0,1068810,0,0,495466,1000000,1998380,0,106881451,25869602
1323,2017-06-01,1222460,0,0.00,0,0,0,0,0,0,0,0,0,12224556
1514,2017-12-01,27853.5,0,0.00,0,0,0,0,0,4280000,3378170,0,0,2785346
1871,2017-10-01,5195,0,0.00,0,0,0,0,0,0,0,0,0,5195
1874,2017-03-01,0,0,15612892.58,0,0,0,0,0,0,0,0,1561289258,0
1884,2017-08-01,107113,0,0.00,0,880515,242703,150000,99438,540000,1875430,0,88051516,10711307
1971,2017-01-01,1014810,0,0.00,0,0,0,0,355900,820000,1060430,0,0,101480841
2291,2017-05-01,363709,0,0.00,0,0,0,0,73463,150000,1384910,0,0,36370909
410,2017-06-01,72838.9,0,0.00,0,1093170,15000,0,6504,1030000,1040850,0,1093168,728389
1647,2017-09-01,0,0,7131821.73,0,0,0,0,0,0,0,0,713182173,0
1233,2017-12-01,336,0,0.00,0,0,0,0,0,0,0,0,0,336
2390,2017-07-01,2538.06,0,0.00,0,0,0,0,6000,1100000,1120040,0,0,253806
929,2017-04-01,234033,0,6421927.70,0,602644,20999,0,150000,860000,1108550,0,70245721,23403258
591,2017-04-01,0,0,1139963.30,0,0,0,0,0,0,0,0,11399633,0
882,2017-03-01,0,0,0.00,6459521.49,0,0,0,0,0,0,0,645952149,0
1010,2016-12-01,1870.5,0,6432209.22,0,4124710,186900,150000,0,0,0,0,1055691839,18705
1996,2017-11-01,0.27,0,0.00,0,1155170,0,0,0,0,0,0,115516835,27
974,2017-07-01,204112,0,0.00,0,0,0,0,0,0,649117,0,0,2041119
2404,2017-01-01,16136.2,0,18212790.55,0,0,0,0,0,1160000,829177,0,1821279055,1613623
830,2017-06-01,0,0,0.00,0,1170600,179484,0,0,0,0,0,117060234,0
1310,2017-03-01,12640.8,0,0.00,0,0,0,0,0,0,0,0,0,1264082
1221,2017-01-01,1457.49,0,1341691.39,0,0,0,0,0,0,0,0,134169139,145749
1945,2017-12-01,220848,0,0.00,0,0,0,0,0,1260000,6260840,0,0,22084797
606,2017-04-01,96500.7,0,0.00,0,0,0,0,0,390000,1331830,0,0,9650067
139,2016-12-01,275434,0,0.00,0,0,0,0,0,0,0,0,0,275434
1916,2017-03-01,817734,0,8734536.52,0,0,0,0,0,0,0,0,873453652,81773381
1779,2017-07-01,140664,0,0.00,0,0,0,0,52000,1330000,824195,0,0,14066442
1614,2017-05-01,0,0,11120679.10,0,0,0,0,0,0,0,0,111206791,0
751,2017-02-01,39770.6,0,4962440.54,0,0,0,0,0,0,567336,0,496244054,3977055
720,2017-05-01,0,0,0.00,0,4042060,64997,0,0,0,0,0,404206411,0
2,2017-12-01,0,0,2584011.62,0,506015,0,0,0,0,0,0,309002689,0
517,2017-02-01,3733250,0,0.00,0,0,0,0,0,0,0,0,0,37332485
981,2017-05-01,115261,0,0.00,0,0,0,0,20000,860000,887869,0,0,11526052
1400,2017-07-01,6176620,0,1271449.48,0,0,0,0,343794,1750000,948871,0,127144948,617662338
120,2017-02-01,1203030,0,0.00,0,5536660,9956,100000,14900,610000,707429,0,553666058,120302897
1611,2016-12-01,2194170,0,0.00,0,0,0,0,556571,1700000,1958330,0,0,219416865
733,2017-04-01,0,0,0.00,0,5671630,0,0,0,0,0,0,567163014,0
1905,2017-05-01,0,0,0.00,0,1488730,0,150000,0,0,0,0,148873077,0
2367,2017-06-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
131,2017-01-01,0,0,0.00,0,1212150,0,0,0,0,0,0,121215406,0
1993,2017-04-01,372616,0,0.00,0,0,0,0,0,400000,398719,0,0,37261613
1221,2017-09-01,1457.49,0,0.00,0,0,0,0,0,0,0,0,0,145749
711,2017-09-01,215473,0,0.00,0,0,0,0,0,0,1304050,0,0,21547277
1869,2017-09-01,2181340,0,0.00,0,0,0,0,0,1600000,1260530,0,0,21813394
491,2017-12-01,0,0,0.00,0,3209880,417180,300000,0,0,0,0,320988362,0
1460,2017-01-01,467785,0,0.00,0,2525460,0,0,622748,600000,1617410,0,252546485,46778545
700,2017-08-01,273579,0,0.00,0,2843680,5100,240000,6800,2040000,1971650,0,284367978,27357916
143,2017-11-01,645450,0,0.00,0,0,0,0,0,0,1379460,0,0,6454502
1897,2017-05-01,35634,0,0.00,0,0,0,0,10000,970000,0,0,0,3563397
1722,2017-02-01,0,0,274874.94,0,0,0,0,0,0,0,0,27487494,0
1900,2017-12-01,319910,0,0.00,0,2744300,60000,500000,63720,1060000,1359340,0,274429939,31990962
2323,2017-04-01,249428,0,0.00,0,0,0,0,0,0,1496560,0,0,2494279
2405,2017-02-01,23234.1,0,0.00,0,0,0,0,0,0,0,0,0,2323407
20,2017-01-01,158534,0,0.00,0,0,0,0,0,0,1207470,0,0,15853358
1732,2017-07-01,151084,0,8835491.10,0,925358,0,0,0,2000000,1948620,0,976084937,15108431
2296,2017-10-01,11203.6,0,0.00,0,0,0,0,0,0,0,0,0,1120363
191,2017-10-01,161691,0,0.00,0,0,0,0,0,0,0,0,0,16169142
1720,2017-08-01,1546910,0,0.00,0,0,0,0,814303,0,550830,0,0,154690781
1781,2017-06-01,0,0,5964757.19,0,0,0,0,0,0,0,0,596475719,0
1496,2017-03-01,144428,0,8056656.19,0,714960,465830,0,40000,1520000,1859220,0,877161652,14442763
1421,2017-01-01,1882000,0,7827612.87,0,0,0,0,0,960000,653164,0,782761287,188199821
604,2017-07-01,230835,0,0.00,0,6493880,0,370000,10000,2340000,2670140,0,649388256,23083514
2384,2017-04-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
118,2017-10-01,13108.3,0,9766874.98,0,0,0,0,0,770000,767743,0,976687498,1310833
2178,2016-12-01,1900070,0,0.00,0,0,0,0,0,0,0,0,0,190007213
217,2017-11-01,0,0,0.00,0,6112110,832822,0,0,0,0,0,611211159,0
1205,2017-11-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1403,2016-12-01,807525,0,0.00,0,0,0,0,0,3040000,1424600,0,0,80752539
1289,2017-10-01,196764,0,0.00,0,2881730,0,160000,0,800000,1028720,0,288172676,19676395
1457,2017-03-01,0,0,10496204.48,0,8394120,332329,360000,0,0,0,0,1889032934,0
137,2016-12-01,772765,0,0.00,0,506789,871631,0,0,0,0,0,50678888,116613892
1658,2017-09-01,181054,0,0.00,0,0,0,0,0,800000,859074,0,0,18105437
1705,2017-11-01,7169,967668756,0.00,0,0,0,0,0,0,0,0,0,968385656
447,2017-05-01,105772,0,0.00,0,858490,0,0,0,630000,666909,0,85849023,10577185
1482,2016-12-01,3.49,0,1111077.77,0,0,0,0,0,0,0,0,111107777,349
2370,2017-10-01,577,230000000,0.00,0,0,0,0,0,0,0,0,0,2300577
1538,2017-05-01,0,0,7626372.63,0,0,0,0,0,0,0,0,762637263,0
560,2017-10-01,183385,0,0.00,0,0,0,0,5100,850000,863788,0,0,18338515
1823,2017-07-01,480943,0,0.00,0,0,0,0,0,0,0,0,0,48094255
2049,2017-01-01,3955250,0,0.00,0,0,0,0,539100,660000,0,0,0,39552529
1754,2017-10-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
2484,2017-07-01,0,828750576,0.00,0,0,0,0,0,0,0,0,0,828750576
213,2017-03-01,1849160,0,0.00,0,759121,138640,0,111023,640000,2213390,0,7591214,184915692
249,2017-07-01,1960,0,11208917.94,0,0,0,0,0,0,0,0,1120891794,1960
1211,2017-02-01,371529,0,0.00,0,1260830,0,420000,256600,1740000,1577760,0,126083236,37152936
1443,2017-08-01,108791,0,0.00,0,0,0,0,0,660000,707709,0,0,10879116
1806,2016-12-01,0,0,9358118.58,0,0,0,0,0,0,0,0,935811858,0
1863,2017-12-01,1677,0,0.00,0,0,0,0,0,0,0,0,0,1677
1786,2017-06-01,156026,0,0.00,0,0,0,0,0,750000,1172390,0,0,1560263
1260,2016-12-01,416989,0,0.00,0,0,0,0,0,0,0,0,0,41698913
1489,2017-12-01,2025090,0,0.00,0,0,0,0,0,0,0,0,0,202509232
1190,2017-05-01,1842.34,0,0.00,0,1360890,120000,170000,0,780000,997682,0,13608926,184234
1055,2017-02-01,2363180,0,0.00,0,0,0,0,0,200000,1254390,0,0,236318072
1300,2017-10-01,122227,0,0.00,0,0,0,0,0,1370000,1274680,0,0,12222658
2237,2016-12-01,0,0,7102950.97,0,0,0,0,0,0,0,0,710295097,0
232,2017-05-01,329764,0,0.00,0,0,0,0,0,3690000,1849310,0,0,32976416
1118,2017-06-01,29831.9,0,0.00,0,2162480,0,40000,350000,340000,0,0,216247612,2983186
122,2017-04-01,0,0,7037043.61,0,1074230,0,0,0,0,0,0,8111275,0
858,2017-11-01,111835,0,6284366.30,0,542717,0,0,0,880000,2401660,0,682708296,11183495
1142,2017-07-01,123561,0,0.00,0,0,0,0,0,1700000,1668590,0,0,123561
1904,2017-03-01,13581.5,0,0.00,0,0,0,0,0,0,0,0,0,1358148
654,2017-06-01,174377,0,8053097.24,0,1182980,0,0,0,700000,0,0,923607808,17437668
1331,2017-11-01,52273.5,0,0.00,0,0,0,0,19000,1590000,1147370,0,0,5227353
2368,2016-12-01,0,0,0.00,0,13393100,641650,900000,0,0,0,0,1339314394,0
943,2017-10-01,133376,0,0.00,0,0,0,0,0,1060000,1073690,0,0,1333763
1145,2017-08-01,6.97,0,0.00,0,0,0,0,0,0,1147450,0,0,697
2161,2017-05-01,193668,0,14590230.65,0,0,0,0,0,0,0,0,1459023065,19366781
507,2016-12-01,97818.4,0,0.00,0,0,0,0,104500,1580000,1803990,0,0,9781835
342,2017-09-01,0.5,0,0.00,0,0,0,0,0,0,0,0,0,5
796,2017-01-01,39549.8,0,3444622.87,0,0,0,0,0,350000,406061,0,344462287,395498
1706,2017-06-01,21202.7,0,0.00,0,0,0,0,187100,400000,325270,0,0,2120273
64,2016-12-01,1155970,0,0.00,0,2512110,285307,0,0,0,0,0,251211193,11559677
1253,2017-09-01,96174.3,0,0.00,0,0,0,0,0,0,0,0,0,9617433
1267,2017-11-01,0,0,11035711.92,0,0,0,0,0,0,0,0,1103571192,0
868,2017-10-01,36332.9,0,4576858.30,0,0,0,0,0,0,0,0,45768583,363329
159,2017-07-01,2354040,0,0.00,0,0,0,0,0,0,805531,0,0,235403607
161,2017-11-01,42700.2,0,4276841.70,0,0,0,0,0,0,1274890,0,42768417,4270016
1423,2016-12-01,462565,0,0.00,0,0,0,0,0,0,0,0,0,46256523
779,2016-12-01,1133920,0,0.00,0,0,0,0,474360,1600000,1078540,0,0,113392481
1323,2017-10-01,1608640,0,0.00,0,0,0,0,0,100000,0,0,0,160863558
2098,2017-11-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
963,2016-12-01,248642,0,0.00,0,0,0,0,0,2100000,2102940,0,0,2486425
2361,2017-08-01,0,0,14599803.48,0,0,0,0,0,0,0,0,1459980348,0
284,2017-01-01,0,0,17382013.00,0,0,0,0,0,0,0,0,17382013,0
387,2017-10-01,909.2,0,0.00,0,0,0,0,0,0,1404490,0,0,9092
616,2017-12-01,1270510,0,0.00,0,0,0,0,0,2500000,2354870,0,0,127050762
1170,2017-11-01,0,0,13670812.70,0,0,0,0,0,0,0,0,136708127,0
2460,2017-04-01,452083,0,0.00,0,104034,148620,0,0,800000,865140,0,104034,4520829
1107,2017-09-01,948268,0,0.00,0,0,0,0,59000,460000,0,0,0,9482683
958,2017-02-01,559150,0,0.00,0,0,0,0,0,0,649117,0,0,55915014
1781,2017-04-01,0,0,7496416.53,0,0,0,0,0,0,0,0,749641653,0
1004,2017-08-01,1321340,0,0.00,0,0,0,0,3400,3600000,1263910,0,0,132134356
165,2017-11-01,354533,0,0.00,0,0,0,0,0,0,2172010,0,0,3545327
700,2017-12-01,487171,0,0.00,0,2812360,5100,180000,5100,750000,1971650,0,281235976,48717086
1423,2017-06-01,643118,0,0.00,0,0,0,0,0,0,0,0,0,64311783
1851,2017-08-01,4223.5,0,0.00,0,0,0,0,0,0,0,0,0,42235
1218,2016-12-01,345563,0,0.00,0,0,0,0,225482,1750000,3444390,0,0,34556327
97,2017-05-01,77422.2,0,0.00,0,0,0,0,514704,1490000,1576260,0,0,7742216
1208,2017-09-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
374,2016-12-01,2332.58,0,0.00,4576322.02,0,0,0,0,0,0,0,457632202,233258
2474,2017-09-01,239921,0,0.00,0,0,0,0,0,860000,4331390,0,0,23992053
376,2017-05-01,313367,0,0.00,0,0,0,0,0,0,0,0,0,31336655
1651,2017-09-01,0,0,10543462.67,0,0,0,0,0,0,0,0,1054346267,0
1213,2017-06-01,4343.3,0,0.00,0,593426,0,0,0,930000,978371,0,59342587,43433
1310,2017-12-01,12649.9,0,0.00,0,0,0,0,0,0,0,0,0,1264992
1358,2017-08-01,676.16,0,0.00,0,0,0,0,0,250000,0,0,0,67616
261,2017-02-01,3163920,0,0.00,0,0,0,0,124623,500000,1356760,0,0,316391729
583,2017-01-01,9585170,0,0.00,0,0,0,0,0,0,0,0,0,958517097
633,2017-05-01,2489.1,0,11011696.07,0,0,0,0,9000,1630000,1234850,0,1101169607,24891
1024,2017-02-01,476315,0,0.00,0,0,0,0,451200,200000,0,0,0,47631479
2498,2017-09-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
371,2017-04-01,63,0,0.00,0,565051,0,0,0,0,0,0,56505052,63
654,2017-07-01,1433470,0,7757573.65,0,1104270,0,0,0,2520000,3613850,0,886184298,14334658
1761,2017-11-01,0,0,6424199.77,0,817070,0,0,0,740000,818681,0,724126991,0
1906,2017-06-01,28791.2,0,0.00,0,0,0,0,0,20000,0,0,0,2879117
198,2016-12-01,4849120,0,0.00,0,0,0,0,0,0,0,0,0,484912281
530,2017-10-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
562,2017-07-01,1567480,0,0.00,0,0,0,0,0,1800000,1793540,0,0,15674809
712,2017-02-01,18595.6,0,3587700.89,0,0,0,0,0,460000,498318,0,358770089,1859557
2237,2017-02-01,0,0,6943554.96,0,0,0,0,0,0,0,0,694355496,0
893,2017-06-01,0,0,0.00,0,3450590,0,90000,0,0,0,0,345058686,0
397,2017-05-01,0.7,0,12834831.75,0,0,0,0,0,0,0,0,1283483175,7
1185,2017-02-01,763073,0,0.00,0,0,0,0,0,440000,455367,0,0,76307311
1516,2017-12-01,0,0,2358736.00,0,3159230,0,0,0,0,0,1,551796838,0
1778,2017-11-01,39360.5,0,1517529.78,0,2190190,0,0,77980,1090000,1744860,0,370771622,3936046
1861,2017-06-01,368673,0,13703954.10,0,0,0,0,0,0,0,0,137039541,36867339
1911,2017-12-01,0,0,7763987.13,0,0,0,0,0,0,0,0,776398713,0
717,2017-11-01,4001.67,0,0.00,0,1577070,0,0,5100,770000,909680,0,15770741,400167
2009,2016-12-01,0,0,0.00,0,1493610,318890,1200000,0,0,0,0,149360774,0
2448,2017-10-01,10804.1,0,0.00,0,0,0,0,0,980000,975556,0,0,1080406
527,2017-02-01,2555550,0,0.00,0,0,0,0,0,0,0,0,0,255555094
670,2017-11-01,498402,0,0.00,0,0,0,0,0,0,0,0,0,49840151
1992,2017-04-01,1414220,0,0.00,0,0,0,0,0,0,0,0,0,14142223
2033,2016-12-01,98666.5,0,6714926.53,0,868679,0,0,26000,1300000,1801460,0,758360525,9866652
2088,2017-02-01,314787,0,0.00,0,0,0,0,45000,1320000,2197770,0,0,31478691
327,2017-08-01,396742,0,0.00,0,0,0,0,20000,2730000,4893230,0,0,39674239
366,2017-02-01,0,0,0.00,0,1264820,0,300000,0,0,0,0,126481915,0
138,2016-12-01,148874,0,0.00,15999982.66,0,0,0,0,0,1163560,0,1599998266,1488743
506,2017-02-01,550248,0,0.00,0,0,0,0,271070,1440000,1512170,0,0,55024832
1289,2017-07-01,1174930,0,0.00,0,2809010,0,0,1700,2650000,1028720,0,280901442,117493464
114,2017-10-01,1002,0,0.00,0,0,0,0,0,0,0,0,0,128768892
1015,2017-06-01,152858,0,0.00,0,3679600,0,0,1000000,4590000,4802210,0,367959618,15285778
1069,2017-03-01,232533,0,0.00,0,0,0,0,53823,670000,1154810,0,0,23253262
1271,2017-06-01,529830,0,0.00,0,0,0,0,0,0,0,0,0,454419176
269,2017-06-01,1053700,0,0.00,0,0,0,0,443534,1710000,2526600,0,0,105369503
905,2017-11-01,247616,0,0.00,0,0,0,0,0,1910000,1386830,0,0,24761563
727,2017-09-01,659897,0,7815173.30,0,4353100,15541,0,325790,900000,1839980,0,1216827775,65989687
788,2017-03-01,1476030,0,0.00,0,0,0,0,0,0,0,0,0,147602852
1668,2017-01-01,130.77,0,2552617.55,0,0,0,0,0,0,0,0,255261755,13077
2196,2017-01-01,146451,0,12461429.87,0,0,0,0,0,1470000,0,0,1246142987,14645111
1698,2017-01-01,343100,0,6122582.32,0,0,0,0,0,0,474372,0,612258232,34310025
682,2017-09-01,2903220,0,0.00,0,0,0,0,0,0,0,0,0,290321946
1048,2017-01-01,0,0,0.00,0,3835830,0,0,0,0,0,0,383582558,0
1257,2017-06-01,790086,0,0.00,0,0,0,0,472425,2130000,3530170,0,0,7900865
1395,2017-12-01,72831.6,0,0.00,0,0,0,0,19000,860000,886143,0,0,7283155
2265,2017-10-01,2542400,0,0.00,0,0,0,0,89900,0,1856980,0,0,254240432
1576,2017-03-01,6264860,0,0.00,0,0,0,0,0,0,0,0,0,62648579
1995,2017-09-01,639103,0,0.00,0,0,0,0,1700,1000000,1133140,0,0,63910301
342,2017-06-01,0.5,0,0.00,0,0,0,0,0,0,0,0,0,5
1441,2017-02-01,41761.2,0,0.00,0,855865,78915,300000,0,810000,1241030,0,85586546,417612
547,2017-10-01,0,0,0.00,0,8664060,0,0,0,0,0,1,866406008,0
2278,2017-08-01,352337,0,0.00,0,0,0,0,0,1980000,1465040,0,0,35233703
195,2017-06-01,4132620,0,0.00,0,0,0,0,0,0,0,0,0,413262351
215,2016-12-01,6192,0,12346522.49,0,0,0,0,0,0,0,0,1234652249,6192
1065,2017-09-01,128928,0,0.00,0,0,0,0,347599,650000,861842,0,0,12892771
1432,2017-01-01,346512,0,0.00,0,1902400,19912,280000,565851,1320000,1276930,0,190239948,34651249
1041,2017-10-01,0,600000000,0.00,0,0,0,0,0,0,0,0,0,6000000
2191,2017-04-01,67443.2,0,5000000.00,0,2577340,0,0,49900,0,1243730,0,7577336,6744316
2074,2017-06-01,9218.35,0,0.00,0,0,0,0,0,0,0,0,0,921835
1621,2017-04-01,110347,0,0.00,0,0,0,0,0,2050000,1110040,0,0,11034707
1641,2017-01-01,78512.3,0,0.00,0,2768710,0,160000,0,740000,939404,0,276870806,785123
1219,2017-12-01,3326,0,0.00,0,0,0,0,0,0,0,0,0,3326
359,2017-12-01,3313480,0,0.00,0,0,0,0,0,2900000,1273020,0,0,331348058
2123,2017-10-01,0,0,0.00,0,546930,0,0,0,0,0,0,54692953,0
1020,2017-03-01,0,0,0.00,10279703.12,0,0,0,0,0,0,0,1027970312,0
1224,2017-08-01,2718090,0,0.00,0,0,0,0,980576,0,0,0,0,271809435
1992,2017-12-01,1420870,0,0.00,0,0,0,0,0,0,0,0,0,142087481
1822,2017-12-01,50188,0,5113557.49,0,0,0,0,0,0,0,1,511355749,50188
537,2017-01-01,0,0,0.00,2194563.29,0,0,0,0,0,0,0,219456329,0
890,2017-12-01,0,0,0.00,3041161.88,0,0,0,0,0,0,0,304116188,0
75,2017-04-01,352043,0,0.00,0,1879760,1211760,0,0,1500000,1437360,0,18797564,35204313
747,2017-12-01,118772,0,0.00,0,0,0,0,0,1371680,696302,0,0,11877199
906,2017-04-01,0,0,0.00,4092187.78,0,0,0,0,0,0,0,409218778,0
965,2017-11-01,334067,0,0.00,0,0,0,0,113200,1400000,3252620,0,0,33406737
1662,2017-02-01,116801,0,0.00,0,0,0,0,0,1190000,1218420,0,0,11680111
983,2017-10-01,789132,0,0.00,0,0,0,0,0,0,0,0,0,78913196
670,2017-03-01,498402,0,0.00,0,0,0,0,0,0,0,0,0,49840151
949,2016-12-01,0,0,0.00,0,221626,16900,0,0,0,0,0,22162634,0
1748,2017-10-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
218,2017-04-01,3642.23,0,3476671.43,0,0,0,0,0,0,0,0,347667143,364223
2123,2017-02-01,2,0,0.00,0,599333,0,0,0,0,0,0,599333,2
1607,2017-01-01,0,0,9441373.48,0,2589400,539858,0,0,0,0,0,1203077456,0
710,2017-10-01,97012.2,0,0.00,0,3810290,0,0,0,1000000,1002460,0,381029105,970122
22,2017-10-01,1390700,0,0.00,0,0,0,0,0,1600000,0,0,0,1390703
493,2017-12-01,1086480,0,0.00,0,0,0,0,0,0,1340340,0,0,108648487
1031,2017-08-01,1422570,0,0.00,0,0,0,0,0,1100000,1493280,0,0,142257061
721,2017-10-01,251708,0,0.00,0,0,0,0,658269,1000000,1016810,0,0,2517081
1195,2017-11-01,365529,0,0.00,0,0,0,0,0,0,0,0,0,36552912
1370,2017-07-01,187505,0,0.00,0,0,0,0,0,0,0,0,0,18750526
637,2017-09-01,0,0,9386220.33,0,0,0,0,0,0,0,0,938622033,0
1868,2017-01-01,3606550,0,0.00,0,0,0,0,0,4000000,0,0,0,360655239
855,2017-09-01,231344,0,0.00,0,0,0,0,0,1370000,1385200,0,0,23134404
1806,2017-09-01,0,0,7866743.31,0,0,0,0,0,770000,0,0,786674331,0
2094,2017-11-01,2255,0,0.00,0,0,0,0,0,0,0,0,0,2255
2063,2017-06-01,0,0,0.00,0,0,0,0,0,0,0,0,0,0
1591,2017-07-01,774196,445161290,0.00,0,0,0,0,0,0,0,0,0,522580855
1586,2017-10-01,148262,0,9261574.68,0,0,0,0,17665,133423,800873,0,926157468,14826246
217,2017-04-01,956051,0,0.00,0,6815920,318273,0,915187,2600000,0,0,681592488,95605082
63,2017-07-01,253693,0,3208038.71,0,0,0,0,0,0,1391430,0,320803871,25369313
1082,2017-02-01,981654,0,7025000.00,0,0,0,0,2481880,5600000,1525400,0,7025000,98165391
2243,2017-02-01,1128030,0,0.00,0,0,0,0,42100,1440000,0,0,0,112803118
305,2017-03-01,87084.3,0,0.00,0,9001230,0,0,0,0,0,0,900123237,8708426
1768,2017-12-01,2718770,0,0.00,0,0,0,0,0,800000,0,0,0,271877396
1515,2017-02-01,0,0,321910.75,0,0,0,0,0,0,0,0,32191075,0
1249,2017-08-01,167326,0,0.00,0,0,0,0,0,910000,894223,0,0,16732616
